date,Dog food,Cat food,Fish tanks,Bird cages,Pet toys,Dog collars,Cat litter,Puppy pads,Reptile terrariums,Dog leashes,Cat treats,Fish food,Pet grooming,Bird feed,Pet vitamins_x,Dog harness,Pet beds,Aquarium decorations,Litter boxes,Rabbit hay,Pet clothes,Puppy training pads,Catnip toys,Fish tank filter,Bird perches,Flea collars,Dog shampoo,Cat scratchers,Hamster cages,Puppy chews,Bird baths,Dog bowls,Cat bowls,Aquarium lights,Hamster bedding,Bird toys,Dog raincoat,Pet carriers_x,Dog sweaters,Rabbit cages,Small animal toys,Pet vitamins_y,Aquarium pumps,Pet gates,Cat toys,Guinea pig cages,Pet supplements,Dog travel crate,Pet food storage,Cat climbing trees,Puppy shampoo,Fish nets,Pet strollers,Pet bath products,Cat scratching posts,Dog toothbrush,Bird nesting boxes,Pet carriers_y,Aquarium heaters,Dog cooling mats,Pet dental care,Reptile heating pads,Pet clothing,Cat brush,Aquarium plants,Pet food bowls,Bird seed,Cat fountain,Dog toys,Fish bowl,Parrot toys,Puppy teething rings,Small pet bed,Dog deodorant,Cat flea treatments,Pet tag engraver,Bird cage liners,Reptile hides,Dog whistle,Aquarium thermometer,Pet steps,Litter scoop,Cat harness,Pet waste bags,Dog boots,Fish tank gravel,Rabbit food,Bird treats,Reptile water dish,Cat comb,Puppy soft toys,Aquarium test kits,Hamster wheels,Fish tank maintenance,Small pet toys,Dog food toppers,Pet grooming gloves
2020-11-29,7.1,2.5,0.24,0.07,0.17,0.59,1.2941176470588236,0.09,0.0,0.8395636363636364,0.2,0.7439024390243902,0.8076923076923077,0.07,0.14201379310344828,0.7,0.1,0.5147999999999999,0.07,0.40213333333333334,0.9984,0.19445581395348838,0.26208,0.12,0.08782222222222222,0.06,0.38,0.18719999999999998,0.08,0.3552,0.03,0.22,0.8527999999999999,0.0736,0.44303999999999993,1.04,0.4992,0.3224,0.34,0.5105454545454545,0.10376629213483146,0.14201379310344828,0.07563636363636364,0.5304,0.42,0.07,0.11699999999999999,0.259584,0.23668965517241378,0.0,0.83616,0.03,0.1118,0.0,0.09817599999999999,0.6624,0.0,0.3224,0.16128,0.0,0.09706666666666666,0.0,0.4197818181818182,0.08,0.16,0.0,0.27,0.09,1.1428571428571428,0.2,0.16177777777777777,0.0,0.12695172413793102,0.12202666666666666,0.0,0.0,0.0,0.0,0.17,0.1664,0.5517473684210527,0.04,0.08,0.0,0.23,0.44781176470588235,0.12,0.10982399999999999,0.0,0.23646315789473682,0.0,0.0,0.1649142857142857,0.0,0.09110399999999999,0.11699999999999999,0.0
2020-12-06,6.9,2.6363636363636362,0.25,0.07,0.2,0.59,1.2156862745098038,0.09,0.0,0.8622545454545454,0.22,0.7560975609756098,0.8205128205128205,0.07,0.10973793103448275,0.69,0.09,0.416,0.07,0.40906666666666663,0.9189818181818181,0.22347906976744186,0.30367999999999995,0.13,0.09937777777777777,0.04,0.37,0.21528,0.07,0.31679999999999997,0.04,0.23,0.8215999999999999,0.08320000000000001,0.44303999999999993,0.9359999999999999,0.27456,0.26,0.29,0.5332363636363636,0.10516853932584269,0.10973793103448275,0.11534545454545453,0.5147999999999999,0.45,0.08,0.1326,0.194688,0.3657931034482758,0.0,0.86112,0.02,0.11439999999999999,0.0,0.0,0.5568,0.0,0.26,0.15360000000000001,0.0,0.12133333333333332,0.0,0.3517090909090909,0.08,0.15,0.07995,0.26,0.1,1.119047619047619,0.21,0.15484444444444442,0.0,0.1248,0.0,0.0,0.0,0.0,0.083616,0.18,0.1924,0.6174315789473684,0.04,0.08,0.0,0.21,0.5065411764705882,0.12,0.242112,0.0,0.2430315789473684,0.0,0.0,0.18274285714285712,0.0,0.0,0.19499999999999998,0.0
2020-12-13,7.1,2.727272727272727,0.24,0.07,0.19,0.54,1.2941176470588236,0.09,0.0,0.8849454545454545,0.22,0.7439024390243902,0.7564102564102564,0.08,0.10973793103448275,0.61,0.08,0.36920000000000003,0.07,0.32586666666666664,1.0664727272727272,0.21186976744186045,0.34944,0.14,0.12942222222222222,0.03,0.38,0.10608,0.08,0.41759999999999997,0.04,0.21,0.7799999999999999,0.08320000000000001,0.48047999999999996,0.832,0.47423999999999994,0.3484,0.28,0.6807272727272726,0.0,0.10973793103448275,0.09454545454545454,0.5459999999999999,0.43,0.08,0.0819,0.22464,0.25820689655172413,0.0,0.89856,0.03,0.0832,0.0,0.09651199999999999,0.6624,0.0,0.3484,0.12288,0.09852631578947368,0.09359999999999999,0.0,0.48785454545454543,0.06,0.17,0.11699999999999999,0.29,0.11,1.119047619047619,0.2,0.20337777777777777,0.08860799999999999,0.09897931034482758,0.1358933333333333,0.0,0.0,0.0,0.0,0.18,0.18719999999999998,0.6568421052631579,0.04,0.08,0.07941818181818182,0.35,0.44047058823529406,0.11,0.13478400000000001,0.0,0.22989473684210524,0.0,0.0,0.16937142857142856,0.0832,0.10233599999999998,0.09749999999999999,0.0
2020-12-20,7.0,2.590909090909091,0.25,0.08,0.16,0.49,1.196078431372549,0.09,0.0,0.7261090909090909,0.22,0.7560975609756098,0.7435897435897436,0.08,0.1011310344827586,0.63,0.08,0.38999999999999996,0.08,0.4992,0.8849454545454545,0.21186976744186045,0.30367999999999995,0.14,0.15022222222222223,0.03,0.38,0.16224,0.09,0.336,0.04,0.19,0.7487999999999999,0.0768,0.5678399999999999,0.8008,0.44928,0.21319999999999997,0.18,0.5559272727272726,0.0,0.1011310344827586,0.10778181818181817,0.46799999999999997,0.35,0.08,0.09359999999999999,0.229632,0.2668137931034482,0.0,1.248,0.03,0.091,0.0,0.0,0.5952,0.0,0.21319999999999997,0.09408,0.0,0.0,0.0,0.34603636363636364,0.06,0.2,0.10139999999999999,0.3,0.11,0.9642857142857143,0.21,0.18026666666666666,0.0,0.0,0.16085333333333335,0.0,0.0,0.0,0.0,0.18,0.1664,0.6108631578947368,0.05,0.08,0.0,0.28,0.5212235294117648,0.11,0.209664,0.0,0.22332631578947368,0.0,0.0,0.16937142857142856,0.0,0.0,0.1209,0.0
2020-12-27,10.0,3.1818181818181817,0.31,0.09,0.11,0.6,1.4901960784313726,0.11,0.0,0.7601454545454545,0.23,0.8780487804878049,0.9358974358974359,0.08,0.1506206896551724,0.76,0.08,0.4836,0.09,0.37439999999999996,0.8282181818181819,0.28152558139534883,0.25376,0.2,0.15253333333333333,0.03,0.39,0.15911999999999998,0.09,0.48,0.03,0.22,0.8008,0.0768,0.624,0.7384000000000001,0.41184,0.312,0.15,0.6920727272727273,0.0,0.1506206896551724,0.0,0.6006,0.29,0.09,0.1599,0.21465599999999999,0.4260413793103448,0.0,1.0857599999999998,0.04,0.0858,0.0,0.123136,0.6144000000000001,0.0,0.312,0.18816,0.0,0.11439999999999999,0.0,0.3176727272727273,0.08,0.22,0.15015,0.26,0.12,0.8452380952380952,0.26,0.0,0.0,0.08822068965517241,0.1358933333333333,0.0,0.0,0.0,0.0,0.18,0.1404,0.5977263157894737,0.05,0.09,0.0,0.33,0.5726117647058823,0.12,0.1248,0.0,0.2430315789473684,0.0,0.0,0.16714285714285712,0.0,0.0,0.1482,0.0
2021-01-03,8.4,3.0,0.3,0.09,0.09,0.51,1.3725490196078431,0.11,0.0,0.8622545454545454,0.21,0.8902439024390244,0.9102564102564102,0.07,0.12264827586206896,0.69,0.06,0.40559999999999996,0.07,0.416,0.5786181818181818,0.2699162790697674,0.14143999999999998,0.17,0.1733333333333333,0.04,0.4,0.156,0.08,0.35039999999999993,0.02,0.21,0.832,0.048,0.52416,0.6656,0.33696,0.286,0.11,0.6580363636363635,0.0,0.12264827586206896,0.1399272727272727,0.5928,0.23,0.08,0.1911,0.209664,0.41743448275862066,0.0,0.9984,0.04,0.104,0.0,0.07654399999999999,0.5376,0.0,0.286,0.12288,0.0,0.11093333333333333,0.0,0.25527272727272726,0.07,0.21,0.09749999999999999,0.23,0.1,0.75,0.23,0.12711111111111112,0.076128,0.0,0.1358933333333333,0.0,0.0,0.0,0.0,0.19,0.0832,0.5320421052631579,0.04,0.08,0.0,0.19,0.594635294117647,0.12,0.164736,0.0,0.22989473684210524,0.0,0.0,0.156,0.101504,0.0,0.12869999999999998,0.0
2021-01-10,9.3,3.0,0.32,0.08,0.1,0.56,1.3137254901960784,0.1,0.11107199999999999,0.9416727272727273,0.2,0.8170731707317073,0.9230769230769231,0.07,0.1312551724137931,0.68,0.08,0.5147999999999999,0.08,0.4992,0.7828363636363636,0.17413953488372091,0.22879999999999998,0.17,0.11555555555555555,0.04,0.4,0.19968,0.08,0.36479999999999996,0.03,0.19,0.8527999999999999,0.0384,0.44303999999999993,0.6656,0.23711999999999997,0.41079999999999994,0.12,0.5899636363636364,0.0,0.1312551724137931,0.12858181818181819,0.5459999999999999,0.25,0.08,0.1716,0.23961599999999997,0.4260413793103448,0.0,0.98592,0.04,0.0,0.0,0.078208,0.4608,0.0,0.41079999999999994,0.13056,0.0,0.11786666666666666,0.0,0.39709090909090905,0.07,0.23,0.11309999999999999,0.24,0.12,0.7976190476190477,0.25,0.15022222222222223,0.0,0.1118896551724138,0.09984,0.0,0.0,0.0,0.0,0.2,0.182,0.6502736842105262,0.04,0.08,0.08572121212121211,0.17,0.594635294117647,0.14,0.082368,0.0,0.2824421052631579,0.0,0.078624,0.10251428571428571,0.114816,0.0,0.1248,0.0
2021-01-17,8.2,2.8636363636363638,0.3,0.09,0.1,0.54,1.2941176470588236,0.1,0.0,0.8395636363636364,0.2,0.8292682926829268,0.9358974358974359,0.07,0.12264827586206896,0.69,0.07,0.4316,0.09,0.47146666666666665,0.7374545454545455,0.17704186046511627,0.208,0.17,0.11324444444444444,0.03,0.41,0.18408,0.07,0.3696,0.03,0.19,0.9256,0.0512,0.48047999999999996,0.5928,0.28703999999999996,0.3016,0.09,0.6580363636363635,0.0,0.12264827586206896,0.08509090909090908,0.4758,0.25,0.08,0.13649999999999998,0.23961599999999997,0.34427586206896554,0.0,1.03584,0.04,0.104,0.0,0.07654399999999999,0.672,0.0,0.3016,0.0,0.0,0.14906666666666665,0.0,0.30065454545454545,0.07,0.21,0.13455,0.23,0.11,0.7619047619047619,0.25,0.104,0.0,0.13555862068965518,0.2107733333333333,0.0,0.0,0.0,0.0,0.18,0.1118,0.6174315789473684,0.04,0.09,0.0,0.19,0.5065411764705882,0.13,0.104832,0.0,0.2824421052631579,0.0,0.0,0.1470857142857143,0.0832,0.0,0.15209999999999999,0.0
2021-01-24,8.0,3.0,0.32,0.07,0.11,0.52,1.3529411764705883,0.1,0.0,0.6807272727272726,0.22,0.8414634146341463,0.9358974358974359,0.07,0.18504827586206896,0.64,0.07,0.52,0.08,0.5893333333333333,0.7261090909090909,0.23218604651162789,0.18303999999999998,0.18,0.09013333333333333,0.03,0.36,0.13104,0.07,0.34559999999999996,0.03,0.21,0.7799999999999999,0.0384,0.41184,0.676,0.4992,0.2496,0.12,0.5786181818181818,0.0,0.18504827586206896,0.14181818181818182,0.5226,0.26,0.07,0.14429999999999998,0.2496,0.37870344827586205,0.0,0.9359999999999999,0.04,0.09879999999999999,0.0,0.0,0.528,0.0,0.2496,0.15552,0.0,0.08666666666666666,0.0,0.2269090909090909,0.07,0.21,0.09945,0.22,0.1,0.7619047619047619,0.3,0.19875555555555555,0.0,0.0,0.11370666666666666,0.0,0.0,0.0,0.0,0.17,0.1534,0.5057684210526315,0.04,0.08,0.0,0.23,0.653364705882353,0.13,0.14975999999999998,0.0,0.22332631578947368,0.0,0.0,0.0,0.13644799999999999,0.0,0.1209,0.0
2021-01-31,8.2,2.8636363636363638,0.31,0.08,0.1,0.49,1.2352941176470589,0.1,0.0,0.7828363636363636,0.22,0.926829268292683,0.8589743589743589,0.08,0.1441655172413793,0.64,0.06,0.494,0.07,0.45759999999999995,0.771490909090909,0.2205767441860465,0.15392,0.15,0.12017777777777777,0.03,0.4,0.16848,0.07,0.44159999999999994,0.04,0.19,0.8632,0.044800000000000006,0.38064,0.572,0.29951999999999995,0.2496,0.1,0.6353454545454545,0.0,0.1441655172413793,0.1626181818181818,0.5459999999999999,0.25,0.07,0.2223,0.309504,0.3657931034482758,0.0,0.9484799999999999,0.04,0.0832,0.0,0.0,0.528,0.0,0.2496,0.1248,0.0,0.1248,0.0,0.36872727272727274,0.08,0.22,0.09555,0.25,0.09,0.8452380952380952,0.34,0.11786666666666666,0.0,0.09252413793103448,0.0832,0.0,0.0,0.0,0.0,0.16,0.09359999999999999,0.6371368421052632,0.04,0.07,0.0,0.29,0.5872941176470589,0.13,0.14975999999999998,0.0,0.295578947368421,0.0,0.0,0.12257142857142855,0.09151999999999999,0.0,0.10529999999999999,0.0
2021-02-07,7.7,3.0,0.3,0.07,0.09,0.46,1.2352941176470589,0.1,0.0,0.7374545454545455,0.22,1.0121951219512195,0.782051282051282,0.09,0.09252413793103448,0.62,0.07,0.3484,0.06,0.45066666666666666,0.5332363636363636,0.24669767441860463,0.1664,0.16,0.1456,0.02,0.4,0.1248,0.07,0.36479999999999996,0.03,0.18,0.8423999999999999,0.0384,0.50544,0.6344,0.29951999999999995,0.3536,0.12,0.5105454545454545,0.0,0.09252413793103448,0.0,0.5459999999999999,0.25,0.07,0.156,0.254592,0.29693793103448274,0.0,0.9984,0.03,0.10659999999999999,0.0,0.0,0.5087999999999999,0.0,0.3536,0.11327999999999999,0.0,0.0,0.0,0.4141090909090909,0.08,0.2,0.07995,0.3,0.1,0.7380952380952381,0.37,0.11555555555555555,0.0,0.08606896551724139,0.13034666666666667,0.0,0.0,0.0,0.0,0.19,0.11439999999999999,0.545178947368421,0.03,0.08,0.0,0.37,0.469835294117647,0.13,0.14476799999999998,0.0,0.2101894736842105,0.0,0.0,0.1314857142857143,0.0,0.0,0.0819,0.0
2021-02-14,7.7,2.8636363636363638,0.3,0.08,0.08,0.45,1.2941176470588236,0.1,0.09110399999999999,0.7487999999999999,0.22,1.0,0.717948717948718,0.13,0.16998620689655172,0.58,0.06,0.4004,0.07,0.40213333333333334,0.7941818181818181,0.19445581395348838,0.14975999999999998,0.16,0.104,0.02,0.37,0.11544,0.07,0.3792,0.04,0.18,0.8008,0.048,0.38064,0.676,0.28703999999999996,0.3432,0.11,0.624,0.09535280898876404,0.16998620689655172,0.09832727272727272,0.45239999999999997,0.23,0.07,0.1638,0.264576,0.27972413793103446,0.0,0.84864,0.03,0.09359999999999999,0.0,0.103168,0.4992,0.0,0.3432,0.15552,0.0,0.10053333333333334,0.0,0.33469090909090904,0.07,0.21,0.09555,0.37,0.1,0.7142857142857143,0.25,0.12017777777777777,0.0,0.0,0.16362666666666667,0.0,0.0,0.0,0.0,0.16,0.11699999999999999,0.5123368421052632,0.04,0.07,0.0,0.4,0.5579294117647059,0.14,0.122304,0.0,0.2101894736842105,0.0,0.0,0.08914285714285713,0.0,0.0,0.13649999999999998,0.0
2021-02-21,7.9,3.090909090909091,0.3,0.07,0.09,0.5,1.2745098039215685,0.1,0.0,0.9076363636363636,0.2,0.9024390243902439,0.9743589743589743,0.08,0.21517241379310342,0.71,0.05,0.4004,0.08,0.52,0.624,0.18574883720930233,0.17887999999999998,0.17,0.07857777777777777,0.04,0.43,0.0,0.07,0.41279999999999994,0.04,0.18,0.7696,0.041600000000000005,0.46799999999999997,0.5928,0.28703999999999996,0.3484,0.06,0.6580363636363635,0.0,0.21517241379310342,0.10967272727272727,0.5616,0.24,0.08,0.1716,0.264576,0.3700965517241379,0.0,0.9484799999999999,0.04,0.0832,0.0,0.0,0.96,0.0,0.3484,0.1152,0.0,0.1248,0.0,0.32901818181818177,0.08,0.22,0.0819,0.29,0.1,0.7261904761904762,0.27,0.09937777777777777,0.083616,0.11619310344827585,0.1248,0.0,0.0,0.0,0.0,0.16,0.1534,0.6108631578947368,0.04,0.09,0.0,0.17,0.6313411764705882,0.13,0.139776,0.0,0.42694736842105263,0.0,0.0,0.08245714285714285,0.11980799999999998,0.076128,0.11699999999999999,0.0
2021-02-28,7.9,3.0454545454545454,0.31,0.09,0.09,0.57,1.196078431372549,0.11,0.0,0.9870545454545454,0.2,0.9390243902439024,0.9487179487179487,0.08,0.17644137931034481,0.78,0.06,0.45239999999999997,0.07,0.5616,0.6580363636363635,0.21767441860465114,0.15808,0.17,0.11786666666666666,0.12,0.42,0.11855999999999998,0.07,0.30720000000000003,0.06,0.19,0.8111999999999999,0.041600000000000005,0.50544,0.5824,0.2496,0.45239999999999997,0.04,0.6693818181818181,0.0,0.17644137931034481,0.0,0.5226,0.25,0.06,0.1248,0.329472,0.3012413793103448,0.0,1.0233599999999998,0.03,0.156,0.0,0.0,0.5952,0.0,0.45239999999999997,0.12096,0.0,0.12133333333333332,0.0,0.312,0.1,0.22,0.14235,0.26,0.11,0.7142857142857143,0.3,0.15715555555555555,0.0,0.10543448275862069,0.14143999999999998,0.0,0.0,0.0,0.0,0.19,0.1638,0.5648842105263158,0.05,0.11,0.0,0.13,0.5212235294117648,0.13,0.14476799999999998,0.0,0.295578947368421,0.0,0.0,0.10474285714285714,0.1664,0.0,0.1209,0.0
2021-03-07,7.5,3.0,0.25,0.09,0.09,0.53,1.1764705882352942,0.09,0.0,0.9189818181818181,0.19,0.975609756097561,1.064102564102564,0.08,0.16568275862068965,0.86,0.06,0.3172,0.08,0.45759999999999995,0.5899636363636364,0.16833488372093022,0.14975999999999998,0.16,0.11324444444444444,0.07,0.42,0.13104,0.07,0.44159999999999994,0.07,0.18,0.8111999999999999,0.0384,0.36191999999999996,0.52,0.23711999999999997,0.42119999999999996,0.04,0.7261090909090909,0.0,0.16568275862068965,0.13047272727272727,0.4446,0.22,0.07,0.1482,0.36441599999999996,0.27111724137931037,0.0,0.8111999999999999,0.04,0.1196,0.0,0.0,0.7295999999999999,0.0,0.42119999999999996,0.08256,0.0,0.11093333333333333,0.0,0.32334545454545455,0.08,0.2,0.0,0.26,0.09,0.6666666666666666,0.29,0.1248,0.0,0.0,0.1442133333333333,0.0,0.0,0.0,0.0,0.18,0.12219999999999999,0.5123368421052632,0.04,0.13,0.0,0.1,0.5285647058823529,0.12,0.0,0.0,0.2890105263157895,0.0,0.0,0.1426285714285714,0.0,0.0,0.11699999999999999,0.0
2021-03-14,7.5,2.8636363636363638,0.3,0.09,0.09,0.55,1.1372549019607843,0.09,0.0,0.8168727272727273,0.18,0.8780487804878049,1.0384615384615385,0.09,0.1118896551724138,0.75,0.05,0.41079999999999994,0.06,0.40906666666666663,0.6580363636363635,0.19445581395348838,0.15808,0.16,0.11786666666666666,0.1,0.37,0.14351999999999998,0.06,0.34559999999999996,0.08,0.18,0.7384000000000001,0.041600000000000005,0.39936,0.6864,0.46176,0.36920000000000003,0.03,0.7601454545454545,0.0,0.1118896551724138,0.10778181818181817,0.429,0.22,0.07,0.11309999999999999,0.304512,0.3700965517241379,0.0,0.9984,0.04,0.1248,0.0,0.0,0.576,0.0,0.36920000000000003,0.10752,0.0,0.09706666666666666,0.0,0.2779636363636363,0.08,0.21,0.0,0.26,0.1,0.6428571428571429,0.28,0.09937777777777777,0.0,0.0,0.12202666666666666,0.0,0.0,0.0,0.0,0.16,0.11699999999999999,0.5189052631578948,0.03,0.12,0.0,0.1,0.6166588235294118,0.13,0.07238399999999999,0.0,0.2693052631578947,0.0,0.0,0.078,0.09151999999999999,0.0,0.1677,0.0
2021-03-21,7.8,2.772727272727273,0.29,0.09,0.09,0.51,1.196078431372549,0.09,0.0,0.8509090909090908,0.18,0.9878048780487805,1.1153846153846154,0.09,0.1441655172413793,0.79,0.05,0.45759999999999995,0.08,0.5269333333333334,0.5672727272727273,0.20606511627906976,0.1248,0.18,0.12711111111111112,0.09,0.41,0.0,0.06,0.288,0.09,0.17,0.8008,0.048,0.50544,0.728,0.312,0.37959999999999994,0.03,0.7034181818181818,0.11919101123595505,0.1441655172413793,0.13614545454545454,0.6083999999999999,0.22,0.07,0.10529999999999999,0.344448,0.28402758620689655,0.0,0.89856,0.04,0.1924,0.0,0.14476799999999998,0.5184,0.0,0.37959999999999994,0.0,0.0,0.08666666666666666,0.0,0.2893090909090909,0.07,0.21,0.08385,0.29,0.11,0.6666666666666666,0.3,0.14328888888888888,0.0,0.0,0.1358933333333333,0.0,0.0,0.0,0.077376,0.17,0.1352,0.5057684210526315,0.03,0.16,0.0,0.09,0.5359058823529411,0.14,0.14726399999999998,0.0,0.2430315789473684,0.0,0.0,0.09137142857142856,0.11648,0.0,0.1833,0.0
2021-03-28,7.9,2.909090909090909,0.28,0.08,0.09,0.53,1.1372549019607843,0.09,0.0,0.9303272727272727,0.19,1.0,1.1025641025641026,0.1,0.13555862068965518,0.77,0.05,0.4472,0.07,0.5269333333333334,0.6013090909090909,0.12770232558139535,0.0,0.16,0.10168888888888888,0.07,0.37,0.0,0.06,0.28319999999999995,0.09,0.17,0.7072,0.0384,0.41184,0.6656,0.28703999999999996,0.36920000000000003,0.02,0.8055272727272726,0.0,0.13555862068965518,0.07752727272727272,0.5304,0.23,0.06,0.1833,0.389376,0.27972413793103446,0.0,0.8860799999999999,0.05,0.1794,0.0,0.0,0.5087999999999999,0.0,0.36920000000000003,0.13631999999999997,0.0,0.13866666666666666,0.0,0.4027636363636363,0.09,0.19,0.09359999999999999,0.28,0.11,0.6547619047619048,0.3,0.13866666666666666,0.0,0.1312551724137931,0.16362666666666667,0.0,0.0,0.0,0.0,0.17,0.0,0.4335157894736842,0.04,0.12,0.0,0.11,0.5579294117647059,0.16,0.129792,0.0,0.2890105263157895,0.0,0.0,0.0,0.094848,0.0,0.1638,0.0
2021-04-04,7.5,2.8181818181818183,0.24,0.1,0.09,0.54,1.2156862745098038,0.09,0.0,0.9416727272727273,0.18,0.9634146341463414,1.1282051282051282,0.11,0.14846896551724137,0.76,0.06,0.42639999999999995,0.08,0.5269333333333334,0.5105454545454545,0.2263813953488372,0.17887999999999998,0.16,0.14328888888888888,0.08,0.41,0.10608,0.06,0.41279999999999994,0.13,0.17,0.676,0.041600000000000005,0.46799999999999997,0.5512,0.18719999999999998,0.3432,0.02,0.9984,0.0,0.14846896551724137,0.08509090909090908,0.4446,0.23,0.06,0.1326,0.29951999999999995,0.25820689655172413,0.0,0.9609599999999999,0.04,0.1326,0.0,0.0,0.5376,0.0,0.3432,0.0,0.0,0.0,0.0,0.3914181818181818,0.08,0.2,0.078,0.26,0.1,0.6071428571428571,0.26,0.10862222222222222,0.0,0.10758620689655171,0.1664,0.0,0.0,0.0,0.0,0.16,0.11439999999999999,0.5320421052631579,0.04,0.14,0.0,0.09,0.3964235294117647,0.15,0.14726399999999998,0.0,0.2693052631578947,0.0,0.0,0.11142857142857143,0.103168,0.0,0.20279999999999998,0.0
2021-04-11,7.6,3.0,0.28,0.08,0.09,0.49,1.2352941176470589,0.1,0.0,0.6580363636363635,0.19,0.8902439024390244,1.0512820512820513,0.13,0.14846896551724137,0.77,0.06,0.40559999999999996,0.08,0.40213333333333334,0.6920727272727273,0.2205767441860465,0.10815999999999999,0.15,0.18719999999999998,0.07,0.39,0.09047999999999999,0.06,0.39840000000000003,0.13,0.18,0.7903999999999999,0.041600000000000005,0.44303999999999993,0.7072,0.34944,0.42119999999999996,0.02,0.8055272727272726,0.0,0.14846896551724137,0.0,0.5538,0.22,0.06,0.21839999999999998,0.26956800000000003,0.27111724137931037,0.0,0.82368,0.04,0.1534,0.0,0.0,0.5184,0.0,0.42119999999999996,0.1248,0.0,0.0,0.0,0.3857454545454545,0.08,0.19,0.078,0.28,0.11,0.6666666666666666,0.28,0.13866666666666666,0.0,0.1011310344827586,0.16917333333333334,0.0,0.0,0.0,0.103584,0.18,0.13,0.5254736842105263,0.04,0.12,0.0,0.09,0.5579294117647059,0.16,0.14726399999999998,0.0,0.5254736842105263,0.0,0.0,0.0,0.104832,0.0,0.10919999999999999,0.0
2021-04-18,7.6,2.8636363636363638,0.28,0.08,0.08,0.48,1.3529411764705883,0.09,0.09110399999999999,0.8622545454545454,0.19,0.926829268292683,1.141025641025641,0.14,0.18504827586206896,0.73,0.06,0.42639999999999995,0.08,0.52,0.6353454545454545,0.20896744186046512,0.19552,0.16,0.15022222222222223,0.06,0.39,0.09984,0.07,0.2976,0.14,0.17,0.7384000000000001,0.032,0.44928,0.6448,0.18719999999999998,0.3172,0.02,0.6920727272727273,0.0,0.18504827586206896,0.0832,0.4836,0.22,0.06,0.1833,0.35942399999999997,0.3012413793103448,0.0,0.89856,0.04,0.1248,0.0,0.0,0.5184,0.0,0.3172,0.09792,0.0,0.104,0.0,0.23825454545454544,0.09,0.18,0.09945,0.31,0.11,0.6428571428571429,0.31,0.12942222222222222,0.0,0.0,0.11925333333333334,0.0,0.0,0.0,0.079872,0.19,0.1586,0.5583157894736842,0.04,0.11,0.0,0.09,0.5652705882352941,0.16,0.14726399999999998,0.0,0.6568421052631579,0.0,0.0,0.10919999999999999,0.15808,0.0,0.09749999999999999,0.0
2021-04-25,6.9,2.772727272727273,0.26,0.09,0.09,0.49,1.2352941176470589,0.08,0.0,0.8395636363636364,0.19,0.9878048780487805,1.0,0.17,0.11619310344827585,0.71,0.05,0.3848,0.08,0.38826666666666665,0.5445818181818182,0.1480186046511628,0.1664,0.15,0.08782222222222222,0.06,0.37,0.09672,0.05,0.2592,0.16,0.16,0.6864,0.032,0.40559999999999996,0.6448,0.27456,0.3536,0.02,0.7487999999999999,0.10376629213483146,0.11619310344827585,0.17018181818181816,0.5694,0.2,0.06,0.11699999999999999,0.304512,0.27111724137931037,0.0,0.86112,0.03,0.104,0.0,0.0,0.5087999999999999,0.0,0.3536,0.08256,0.0,0.156,0.0,0.34603636363636364,0.08,0.18,0.15015,0.31,0.11,0.5952380952380952,0.29,0.13404444444444444,0.0,0.09682758620689655,0.11648,0.0,0.0,0.0,0.078624,0.17,0.0,0.5057684210526315,0.04,0.12,0.09076363636363637,0.08,0.5652705882352941,0.15,0.08985599999999999,0.0,0.49263157894736836,0.0,0.0,0.1426285714285714,0.086528,0.0,0.11309999999999999,0.0
2021-05-02,7.7,2.8181818181818183,0.23,0.1,0.07,0.46,1.2156862745098038,0.09,0.0,0.8622545454545454,0.18,0.8658536585365854,1.0512820512820513,0.21,0.1635310344827586,0.72,0.06,0.364,0.08,0.47146666666666665,0.4197818181818182,0.16543255813953486,0.12064,0.15,0.13635555555555554,0.06,0.4,0.12168,0.06,0.37439999999999996,0.18,0.16,0.5095999999999999,0.0352,0.5116799999999999,0.5408,0.312,0.3016,0.02,0.771490909090909,0.0,0.1635310344827586,0.0,0.7799999999999999,0.22,0.06,0.18719999999999998,0.304512,0.3055448275862069,0.0,0.73632,0.05,0.1456,0.0,0.0,0.528,0.0,0.3016,0.0,0.0,0.09706666666666666,0.0,0.32334545454545455,0.08,0.17,0.10529999999999999,0.32,0.1,0.5595238095238095,0.27,0.1063111111111111,0.0,0.08606896551724139,0.12202666666666666,0.0,0.0,0.0,0.0,0.17,0.0806,0.5123368421052632,0.04,0.12,0.0,0.09,0.5799529411764706,0.15,0.154752,0.0,0.2758736842105263,0.0,0.0,0.09582857142857143,0.081536,0.0,0.1209,0.09432558139534883
